Iteration,Qc, Qd, Qc, Qd
64,1.0,2.73031581257306,4.4963825490355935,1.0
65,1.0,2.743800021944407,4.521563421583814,1.0
66,1.0,2.7566100208471864,4.545485250504623,1.0
67,1.0,2.768779519804827,4.568210987979391,1.0
68,1.0,2.6803405438145855,4.568210987979391,1.0
69,1.0,2.696323516623856,4.589800438580421,1.0
70,1.0,2.711507340792663,4.6103104166514,1.0
71,1.0,2.72593197375303,4.629794895818829,1.0
72,1.0,2.639635375065378,4.629794895818829,1.0
73,1.0,2.657653606312109,4.648305151027888,1.0
74,1.0,2.674770925996503,4.665889893476493,1.0
75,1.0,2.691032379696678,4.682595398802668,1.0
76,1.0,2.7064807607118437,4.698465628862535,1.0
77,1.0,2.7211567226762514,4.713542347419408,1.0
78,1.0,2.6350988865424387,4.713542347419408,1.0
79,1.0,2.6533439422153164,4.727865230048438,1.0
80,1.0,2.6706767451045503,4.741471968546016,1.0
81,1.0,2.5871429078493224,4.741471968546016,1.0
82,1.0,2.607785762456856,4.7543983701187145,1.0
83,1.0,2.627396474334013,4.766678451612779,1.0
84,1.0,2.546026650617312,4.766678451612779,1.0
85,1.0,2.568725318086446,4.77834452903214,1.0
86,1.0,2.590289052182124,4.789427302580532,1.0
87,1.0,2.6107745995730176,4.7999559374515055,1.0
88,1.0,2.6302358695943666,4.80995814057893,1.0
89,1.0,2.648724076114648,4.819460233549983,1.0
90,1.0,2.6662878723089154,4.828487221872484,1.0
91,1.0,2.6829734786934694,4.837062860778859,1.0
92,1.0,2.6988248047587957,4.845209717739916,1.0
93,1.0,2.713883564520856,4.85294923185292,1.0
94,1.0,2.728189386294813,4.860301770260273,1.0
95,1.0,2.728189386294813,4.667286681747259,1.0
96,1.0,2.741779916980072,4.683922347659896,1.0
97,1.0,2.7546909211310684,4.699726230276902,1.0
98,1.0,2.766956375074515,4.7147399187630565,1.0
99,1.0,2.778608556320789,4.729002922824903,1.0
100,1.0,2.7896781285047494,4.742552776683658,1.0
101,1.0,2.8001942220795115,4.755425137849475,1.0
102,1.0,2.8001942220795115,4.567653880957001,1.0
103,1.0,2.8101845109755357,4.5892711869091505,1.0
104,1.0,2.819675285426759,4.6098076275636926,1.0
105,1.0,2.8286915211554207,4.629317246185508,1.0
106,1.0,2.8372569450976495,4.647851383876232,1.0
107,1.0,2.845394097842767,4.66545881468242,1.0
108,1.0,2.8531243929506283,4.682185873948299,1.0
109,1.0,2.8604681733030968,4.698076580250884,1.0
110,1.0,2.8674447646379417,4.71317275123834,1.0
111,1.0,2.8740725264060445,4.727514113676423,1.0
112,1.0,2.880368900085742,4.741138407992602,1.0
113,1.0,2.886350455081455,4.7540814875929716,1.0
114,1.0,2.886350455081455,4.566377413213322,1.0
115,1.0,2.892032932327382,4.588058542552656,1.0
116,1.0,2.8974312857110127,4.6086556154250236,1.0
117,1.0,2.9025597214254617,4.628222834653772,1.0
118,1.0,2.9074317353541885,4.646811692921083,1.0
119,1.0,2.912060148586479,4.664471108275029,1.0
120,1.0,2.9164571411571547,4.681247552861277,1.0
121,1.0,2.9206342840992967,4.6971851752182125,1.0
122,1.0,2.924602569894332,4.712325916457302,1.0
123,1.0,2.928372441399615,4.726709620634437,1.0
124,1.0,2.931953819329634,4.740374139602714,1.0
125,1.0,2.931953819329634,4.5533554326225785,1.0
126,1.0,2.935356128363152,4.575687660991449,1.0
127,1.0,2.9385883219449944,4.596903277941877,1.0
128,1.0,2.9416589058477447,4.617058114044783,1.0
129,1.0,2.9445759605553574,4.636205208342544,1.0
130,1.0,2.8473471625275892,4.636205208342544,1.0
131,1.0,2.8549798044012094,4.654394947925416,1.0
132,1.0,2.8622308141811486,4.671675200529145,1.0
133,1.0,2.8691192734720907,4.688091440502688,1.0
134,1.0,2.875663309798486,4.703686868477553,1.0
135,1.0,2.8818801443085613,4.718502525053675,1.0
136,1.0,2.887786137093133,4.732577398800991,1.0
137,1.0,2.8933968302384763,4.745948528860942,1.0
138,1.0,2.898726988726552,4.758651102417895,1.0
139,1.0,2.903790639290224,4.770718547297,1.0
140,1.0,2.9086011073257128,4.78218261993215,1.0
141,1.0,2.9131710519594267,4.793073488935542,1.0
142,1.0,2.917512499361455,4.803419814488765,1.0
143,1.0,2.921636874393382,4.813248823764327,1.0
144,1.0,2.9255550306737126,4.822586382576111,1.0
145,1.0,2.9292772791400266,4.831457063447305,1.0
146,1.0,2.932813415183025,4.839884210274939,1.0
147,1.0,2.9361727444238737,4.847889999761192,1.0
148,1.0,2.93936410720268,4.8554954997731326,1.0
149,1.0,2.942395901842546,4.8627207247844755,1.0
150,1.0,2.9452761067504185,4.869584688545252,1.0
151,1.0,2.9452761067504185,4.676105454117988,1.0
152,1.0,2.948012301412897,4.692300181412088,1.0
153,1.0,2.9506116863422522,4.707685172341484,1.0
154,1.0,2.9530811020251395,4.72230091372441,1.0
155,1.0,2.9554270469238824,4.736185868038189,1.0
156,1.0,2.957655694577688,4.749376574636279,1.0
157,1.0,2.9597729098488035,4.761907745904464,1.0
158,1.0,2.9597729098488035,4.57381235860924,1.0
159,1.0,2.961784264356363,4.595121740678778,1.0
160,1.0,2.963695051138545,4.615365653644838,1.0
161,1.0,2.9655102985816173,4.634597370962596,1.0
162,1.0,2.967234783652536,4.652867502414466,1.0
163,1.0,2.967234783652536,4.470224127293743,1.0
164,1.0,2.968873044469909,4.496712920929055,1.0
165,1.0,2.9704293922464133,4.521877274882602,1.0
166,1.0,2.9719079226340925,4.545783411138472,1.0
167,1.0,2.973312526502388,4.568494240581548,1.0
168,1.0,2.974646900177268,4.59006952855247,1.0
169,1.0,2.9759145551684045,4.610566052124846,1.0
170,1.0,2.977118827409984,4.630037749518603,1.0
171,1.0,2.9782628860394844,4.648535862042673,1.0
172,1.0,2.97934974173751,4.666109068940539,1.0
173,1.0,2.9803822546506344,4.682803615493512,1.0
174,1.0,2.9813631419181026,4.698663434718836,1.0
175,1.0,2.982294984822197,4.713730262982894,1.0
176,1.0,2.983180235581087,4.728043749833749,1.0
177,1.0,2.9840212238020323,4.741641562342061,1.0
178,1.0,2.9848201626119306,4.754559484224958,1.0
179,1.0,2.985579154481334,4.76683151001371,1.0
180,1.0,2.986300196757267,4.778489934513025,1.0
181,1.0,2.9869851869194033,4.789565437787373,1.0
182,1.0,2.9876359275734328,4.800087165898004,1.0
183,1.0,2.988254131194761,4.810082807603104,1.0
184,1.0,2.9888414246350226,4.819578667222949,1.0
185,1.0,2.9893993534032712,4.828599733861801,1.0
186,1.0,2.9899293857331073,4.837169747168711,1.0
187,1.0,2.990432916446452,4.845311259810275,1.0
188,1.0,2.990911270624129,4.853045696819761,1.0
189,1.0,2.9913657070929225,4.860393411978772,1.0
190,1.0,2.9917974217382763,4.867373741379834,1.0
191,1.0,2.9922075506513623,4.8740050543108415,1.0
192,1.0,2.992597173118794,4.880304801595299,1.0
193,1.0,2.992967314462854,4.886289561515534,1.0
194,1.0,2.993318948739711,4.891975083439757,1.0
195,1.0,2.9936530013027256,4.897376329267769,1.0
196,1.0,2.893970351237589,4.897376329267769,1.0
197,1.0,2.8992718336757095,4.90250751280438,1.0
198,1.0,2.8043082419919236,4.90250751280438,1.0
199,1.0,2.7140928298923273,4.90250751280438,1.0
200,1.0,2.7283881883977106,4.907382137164161,1.0
201,1.0,2.741968778977825,4.912013030305952,1.0
202,1.0,2.741968778977825,4.716412378790654,1.0
203,1.0,2.7548703400289334,4.730591759851121,1.0
204,1.0,2.7671268230274864,4.744062171858565,1.0
205,1.0,2.7787704818761116,4.756859063265637,1.0
206,1.0,2.789831957782306,4.7690161101023545,1.0
207,1.0,2.80034035989319,4.7805653045972365,1.0
208,1.0,2.8103233418985303,4.791537039367374,1.0
209,1.0,2.8198071748036035,4.801960187399005,1.0
210,1.0,2.8288168160634233,4.811862178029054,1.0
211,1.0,2.837375975260252,4.8212690691276014,1.0
212,1.0,2.845507176497239,4.830205615671221,1.0
213,1.0,2.853231817672377,4.838695334887659,1.0
214,1.0,2.860570226788758,4.846760568143276,1.0
215,1.0,2.86754171544932,4.854422539736112,1.0
216,1.0,2.8741646296768537,4.861701412749307,1.0
217,1.0,2.8804563981930107,4.868616342111841,1.0
218,1.0,2.88643357828336,4.875185525006249,1.0
219,1.0,2.892111899369192,4.881426248755937,1.0
220,1.0,2.897506304400732,4.88735493631814,1.0
221,1.0,2.9026309891806954,4.892987189502232,1.0
222,1.0,2.9074994397216605,4.8983378300271205,1.0
223,1.0,2.9121244677355773,4.903420938525764,1.0
224,1.0,2.916518244348798,4.908249891599476,1.0
225,1.0,2.920692332131358,4.912837397019501,1.0
226,1.0,2.92465771552479,4.917195527168526,1.0
227,1.0,2.92465771552479,4.721335750810099,1.0
228,1.0,2.92842482974855,4.735268963269594,1.0
229,1.0,2.9320035882611224,4.748505515106115,1.0
230,1.0,2.935403408848066,4.761080239350809,1.0
231,1.0,2.9386332384056626,4.773026227383268,1.0
232,1.0,2.941701576485379,4.784374916014105,1.0
233,1.0,2.94461649766111,4.795156170213399,1.0
234,1.0,2.9473856727780543,4.805398361702729,1.0
235,1.0,2.9500163891391513,4.815128443617593,1.0
236,1.0,2.9525155696821934,4.824372021436713,1.0
237,1.0,2.9548897911980836,4.833153420364877,1.0
238,1.0,2.957145301638179,4.841495749346634,1.0
239,1.0,2.957145301638179,4.649420961879302,1.0
240,1.0,2.95928803655627,4.666949913785336,1.0
241,1.0,2.961323634728456,4.683602418096069,1.0
242,1.0,2.9632574529920332,4.699422297191266,1.0
243,1.0,2.8650945803424315,4.699422297191266,1.0
244,1.0,2.87183985132531,4.714451182331702,1.0
245,1.0,2.8782478587590443,4.728728623215117,1.0
246,1.0,2.884335465821092,4.742292192054361,1.0
247,1.0,2.890118692530037,4.755177582451642,1.0
248,1.0,2.895612757903535,4.76741870332906,1.0
249,1.0,2.9008321200083578,4.779047768162607,1.0
250,1.0,2.90579051400794,4.790095379754476,1.0
251,1.0,2.910500988307543,4.8005906107667515,1.0
252,1.0,2.9149759388921654,4.810561080228414,1.0
253,1.0,2.919227141947557,4.8200330262169935,1.0
254,1.0,2.923265784850179,4.829031374906144,1.0
255,1.0,2.9271024956076697,4.837579806160837,1.0
256,1.0,2.930747370827286,4.845700815852795,1.0
257,1.0,2.9342100022859214,4.853415775060155,1.0
258,1.0,2.937499502171625,4.860744986307147,1.0
259,1.0,2.9406245270630436,4.867707736991789,1.0
260,1.0,2.943593300709891,4.874322350142199,1.0
261,1.0,2.9464136356743964,4.880606232635089,1.0
262,1.0,2.9490929538906765,4.886575921003335,1.0
263,1.0,2.9516383061961426,4.892247124953168,1.0
264,1.0,2.9540563908863353,4.897634768705509,1.0
265,1.0,2.956353571342018,4.902753030270233,1.0
266,1.0,2.956353571342018,4.707615378756721,1.0
267,1.0,2.958535892774917,4.7222346098188845,1.0
268,1.0,2.960609098136171,4.73612287932794,1.0
269,1.0,2.9625786432293624,4.749316735361543,1.0
270,1.0,2.964449711067894,4.761850898593465,1.0
271,1.0,2.966227225514499,4.7737583536637915,1.0
272,1.0,2.967915864238774,4.785070435980602,1.0
273,1.0,2.9695200710268352,4.795816914181572,1.0
274,1.0,2.971044067475493,4.806026068472493,1.0
275,1.0,2.971044067475493,4.615724765048868,1.0
276,1.0,2.8724918641017183,4.615724765048868,1.0
277,1.0,2.8788672708966323,4.634938526796424,1.0
278,1.0,2.8849239073518005,4.653191600456603,1.0
279,1.0,2.8906777119842104,4.670532020433773,1.0
280,1.0,2.896143826385,4.687005419412084,1.0
281,1.0,2.90133663506575,4.70265514844148,1.0
282,1.0,2.9062698033124623,4.717522391019405,1.0
283,1.0,2.910956313146839,4.731646271468435,1.0
284,1.0,2.910956313146839,4.545063957895013,1.0
285,1.0,2.910956313146839,4.367810760000262,1.0
286,1.0,2.9154084974894965,4.3994202220002485,1.0
287,1.0,2.9196380726150215,4.429449210900236,1.0
288,1.0,2.9236561689842704,4.457976750355224,1.0
289,1.0,2.9274733605350565,4.485077912837462,1.0
290,1.0,2.9310996925083033,4.5108240171955885,1.0
291,1.0,2.9345447078828877,4.535282816335809,1.0
292,1.0,2.937817472488743,4.558518675519019,1.0
293,1.0,2.940926598864306,4.580592741743068,1.0
294,1.0,2.9438802689210903,4.601563104655915,1.0
295,1.0,2.9466862554750355,4.6214849494231185,1.0
296,1.0,2.9493519427012833,4.6404107019519625,1.0
297,1.0,2.951884345566219,4.658390166854364,1.0
298,1.0,2.9542901282879077,4.675470658511646,1.0
299,1.0,2.956575621873512,4.691697125586064,1.0
300,1.0,2.9587468407798365,4.70711226930676,1.0
301,1.0,2.9608094987408444,4.721756655841422,1.0
302,1.0,2.9608094987408444,4.535668823049351,1.0
303,1.0,2.962769023803802,4.558885381896883,1.0
304,1.0,2.9646305726136113,4.580941112802039,1.0
305,1.0,2.9663990439829306,4.601894057161937,1.0
306,1.0,2.968079091783784,4.62179935430384,1.0
307,1.0,2.9696751371945944,4.6407093865886475,1.0
308,1.0,2.9711913803348646,4.658673917259215,1.0
309,1.0,2.9726318113181214,4.675740221396254,1.0
310,1.0,2.974000220752215,4.6919532103264405,1.0
311,1.0,2.975300209714604,4.707355549810118,1.0
312,1.0,2.9765351992288736,4.721987772319612,1.0
313,1.0,2.97770843926743,4.735888383703632,1.0
314,1.0,2.97770843926743,4.54909396451845,1.0
315,1.0,2.978823017304058,4.571639266292527,1.0
316,1.0,2.9798818664388547,4.5930573029779005,1.0
317,1.0,2.9798818664388547,4.413404437829005,1.0
318,1.0,2.980887773116912,4.442734215937555,1.0
319,1.0,2.981843384461066,4.4705975051406766,1.0
320,1.0,2.981843384461066,4.297067629883642,1.0
321,1.0,2.9827512152380127,4.33221424838946,1.0
322,1.0,2.983613654476112,4.365603535969987,1.0
323,1.0,2.984432971752306,4.397323359171487,1.0
324,1.0,2.9852113231646906,4.427457191212913,1.0
325,1.0,2.985950757006456,4.456084331652267,1.0
326,1.0,2.9866532191561332,4.483280115069654,1.0
327,1.0,2.987320558198326,4.509116109316171,1.0
328,1.0,2.98795453028841,4.533660303850362,1.0
329,1.0,2.988556803773989,4.556977288657844,1.0
330,1.0,2.9891289635852893,4.579128424224952,1.0
331,1.0,2.9896725154060246,4.6001720030137045,1.0
332,1.0,2.990188889635723,4.620163402863019,1.0
333,1.0,2.990679445153937,4.639155232719868,1.0
334,1.0,2.99114547289624,4.657197471083874,1.0
335,1.0,2.9915881992514275,4.67433759752968,1.0
336,1.0,2.992008789288856,4.690620717653196,1.0
337,1.0,2.9924083498244127,4.706089681770536,1.0
338,1.0,2.992787932333192,4.72078519768201,1.0
339,1.0,2.993148535716532,4.734745937797909,1.0
340,1.0,2.9934911089307055,4.748008640908013,1.0
341,1.0,2.99381655348417,4.760608208862612,1.0
342,1.0,2.994125725809961,4.772577798419481,1.0
343,1.0,2.9944194395194628,4.783948908498506,1.0
344,1.0,2.9946984675434893,4.794751463073581,1.0
345,1.0,2.9949635441663145,4.805013889919902,1.0
346,1.0,2.9952153669579986,4.8147631954239065,1.0
347,1.0,2.9954545986100984,4.824025035652711,1.0
348,1.0,2.9956818686795934,4.832823783870075,1.0
349,1.0,2.9958977752456137,4.841182594676571,1.0
350,1.0,2.996102886483333,4.849123464942743,1.0
351,1.0,2.9962977421591663,4.856667291695605,1.0
352,1.0,2.996482855051208,4.863833927110825,1.0
353,1.2,2.996482855051208,4.863833927110825,1.1
354,1.2,2.996658712298647,4.8706422307552835,1.1
355,1.2,2.9968257766837145,4.8771101192175195,1.1
356,1.2,2.9969844878495286,4.883254613256644,1.1
357,1.2,2.997135263457052,4.889091882593811,1.1
358,1.19,2.997135263457052,4.69463728846412,1.1
359,1.19,2.997278500284199,4.709905424040914,1.1
360,1.1804999999999999,2.997278500284199,4.524410152838868,1.1
361,1.1804999999999999,2.997414575269989,4.548189645196925,1.1
362,1.1804999999999999,2.997543846506489,4.570780162937079,1.1
363,1.1804999999999999,2.9976666541811645,4.592241154790225,1.1
364,1.1804999999999999,2.997783321472106,4.612629097050713,1.1
365,1.1804999999999999,2.9978941553985003,4.6319976421981774,1.1
366,1.1804999999999999,2.997999447628575,4.650397760088269,1.1
367,1.1804999999999999,2.9980994752471464,4.667877872083855,1.1
368,1.1804999999999999,2.998194501484789,4.684483978479662,1.1
369,1.1804999999999999,2.9982847764105496,4.700259779555679,1.1
370,1.1804999999999999,2.998370537590022,4.715246790577894,1.1
371,1.1804999999999999,2.9984520107105204,4.729484451048999,1.1
372,1.1804999999999999,2.998529410174994,4.743010228496549,1.1
373,1.1804999999999999,2.998602939666244,4.755859717071721,1.1
374,1.1804999999999999,2.9986727926829313,4.768066731218135,1.1
375,1.1804999999999999,2.9987391530487844,4.779663394657228,1.1
376,1.1804999999999999,2.998802195396345,4.790680224924366,1.1
377,1.1804999999999999,2.9988620856265276,4.801146213678148,1.1
378,1.1804999999999999,2.998918981345201,4.811088902994241,1.1
379,1.1804999999999999,2.9989730322779407,4.820534457844529,1.1
380,1.1804999999999999,2.9990243806640433,4.829507734952302,1.1
381,1.1804999999999999,2.999073161630841,4.8380323482046865,1.1
382,1.1804999999999999,2.9991195035492986,4.846130730794452,1.1
383,1.1714749999999998,2.9991195035492986,4.653824194254729,1.1
384,1.1714749999999998,2.9991635283718336,4.671132984541992,1.1
385,1.1714749999999998,2.9992053519532416,4.687576335314892,1.1
386,1.1714749999999998,2.999245084355579,4.703197518549147,1.1
387,1.1714749999999998,2.9992828301378,4.71803764262169,1.1
388,1.1714749999999998,2.99931868863091,4.732135760490605,1.1
389,1.1714749999999998,2.999352754199364,4.745528972466075,1.1
390,1.1714749999999998,2.9993851164893957,4.758252523842771,1.1
391,1.1714749999999998,2.9994158606649255,4.770339897650632,1.1
392,1.1714749999999998,2.999445067631679,4.7818229027681,1.1
393,1.1714749999999998,2.999472814250095,4.792731757629695,1.1
394,1.1714749999999998,2.9994991735375898,4.80309516974821,1.1
395,1.1714749999999998,2.99952421486071,4.812940411260799,1.1
396,1.1714749999999998,2.9995480041176745,4.822293390697759,1.1
397,1.1714749999999998,2.9995706039117906,4.83117872116287,1.1
398,1.1714749999999998,2.999592073716201,4.839619785104727,1.1
399,1.1714749999999998,2.9996124700303906,4.84763879584949,1.1
400,1.1714749999999998,2.999631846528871,4.855256856057015,1.1
401,1.1714749999999998,2.999650254202427,4.862494013254165,1.1
402,1.1714749999999998,2.9996677414923054,4.8693693125914566,1.1
403,1.1714749999999998,2.99968435441769,4.875900846961883,1.1
404,1.1714749999999998,2.9997001366968052,4.882105804613789,1.1
405,1.1714749999999998,2.899715129861965,4.882105804613789,1.095
406,1.1714749999999998,2.904729373368866,4.8880005143831,1.095
407,1.1629012499999998,2.904729373368866,4.693600488663944,1.095
408,1.1629012499999998,2.9094929047004228,4.708920464230746,1.095
409,1.1629012499999998,2.8140182594654015,4.708920464230746,1.09025
410,1.1629012499999998,2.8233173464921313,4.723474441019209,1.09025
411,1.1629012499999998,2.8321514791675244,4.737300718968249,1.09025
412,1.1629012499999998,2.840543905209148,4.750435683019836,1.09025
413,1.1629012499999998,2.84851670994869,4.7629138988688435,1.09025
414,1.1629012499999998,2.8560908744512554,4.774768203925401,1.09025
415,1.1629012499999998,2.8632863307286924,4.7860297937291305,1.09025
416,1.1629012499999998,2.8701220141922574,4.796728304042674,1.09025
417,1.1547561874999999,2.8701220141922574,4.60689188884054,1.09025
418,1.1547561874999999,2.8766159134826443,4.626547294398513,1.09025
419,1.1547561874999999,2.882785117808512,4.645219929678587,1.09025
420,1.1547561874999999,2.888645861918086,4.662958933194658,1.09025
421,1.1547561874999999,2.8942135688221815,4.679810986534925,1.09025
422,1.1547561874999999,2.899502890381072,4.695820437208178,1.09025
423,1.1547561874999999,2.9045277458620182,4.711029415347769,1.09025
424,1.1547561874999999,2.909301358568917,4.725477944580381,1.09025
425,1.1547561874999999,2.9138362906404707,4.739204047351362,1.09025
426,1.1547561874999999,2.8181444761084466,4.739204047351362,1.0857375
427,1.1547561874999999,2.827237252303024,4.752243844983794,1.0857375
428,1.1547561874999999,2.835875389687873,4.764631652734604,1.0857375
429,1.1547561874999999,2.844081620203479,4.776400070097873,1.0857375
430,1.1547561874999999,2.8518775391933047,4.787580066592979,1.0857375
431,1.1547561874999999,2.859283662233639,4.79820106326333,1.0857375
432,1.1547561874999999,2.866319479121957,4.808291010100164,1.0857375
433,1.1547561874999999,2.873003505165859,4.817876459595156,1.0857375
434,1.1547561874999999,2.8793533299075658,4.826982636615398,1.0857375
435,1.1547561874999999,2.8853856634121873,4.835633504784628,1.0857375
436,1.1547561874999999,2.8911163802415776,4.843851829545397,1.0857375
437,1.3470183781249998,2.8911163802415776,4.843851829545397,1.181450625
438,1.3470183781249998,2.8965605612294985,4.851659238068127,1.181450625
439,1.3296674592187498,2.8965605612294985,4.65907627616472,1.181450625
440,1.3296674592187498,2.9017325331680235,4.676122462356484,1.181450625
441,1.3296674592187498,2.906645906509622,4.692316339238659,1.181450625
442,1.3296674592187498,2.911313611184141,4.707700522276726,1.181450625
443,1.3296674592187498,2.9157479306249336,4.7223154961628895,1.181450625
444,1.3296674592187498,2.9199605340936867,4.736199721354745,1.181450625
445,1.3131840862578124,2.9199605340936867,4.549389735287007,1.181450625
446,1.3131840862578124,2.9239625073890023,4.571920248522656,1.181450625
447,1.3131840862578124,2.927764382019552,4.593324236096524,1.181450625
448,1.3131840862578124,2.931376162918574,4.613658024291698,1.181450625
449,1.3131840862578124,2.934807354772645,4.632975123077112,1.181450625
450,1.3131840862578124,2.938066987034013,4.651326366923256,1.181450625
451,1.3131840862578124,2.941163637682312,4.668760048577093,1.181450625
452,1.3131840862578124,2.944105455798196,4.685322046148238,1.181450625
453,1.3131840862578124,2.946900183008286,4.701055943840826,1.181450625
454,1.3131840862578124,2.949555173857872,4.716003146648784,1.181450625
455,1.3131840862578124,2.952077415164978,4.730202989316345,1.181450625
456,1.3131840862578124,2.9544735444067287,4.743692839850527,1.181450625
457,1.2975248819449217,2.9544735444067287,4.556508197858,1.181450625
458,1.2975248819449217,2.956749867186392,4.5786827879651,1.181450625
459,1.2975248819449217,2.958912373827072,4.599748648566845,1.181450625
460,1.2975248819449217,2.9609667551357184,4.619761216138502,1.181450625
461,1.2975248819449217,2.9629184173789325,4.6387731553315765,1.181450625
462,1.4826486378476755,2.9629184173789325,4.6387731553315765,1.27237809375
463,1.4585162059552916,2.9629184173789325,4.456834497564997,1.27237809375
464,1.4585162059552916,2.8647724965099854,4.456834497564997,1.2587591890625
465,1.4585162059552916,2.871533871684486,4.483992772686747,1.2587591890625
466,1.4585162059552916,2.8779571781002615,4.509793134052409,1.2587591890625
467,1.435590395657527,2.8779571781002615,4.334303477349788,1.2587591890625
468,1.435590395657527,2.884059319195248,4.367588303482298,1.2587591890625
469,1.435590395657527,2.8898563532354857,4.399208888308183,1.2587591890625
470,1.4138108758746508,2.8898563532354857,4.229248443892773,1.2587591890625
471,1.4138108758746508,2.795363535573711,4.229248443892773,1.2458212296093751
472,1.4138108758746508,2.8055953587950255,4.267786021698134,1.2458212296093751
473,1.4138108758746508,2.815315590855274,4.304396720613227,1.2458212296093751
474,1.4138108758746508,2.8245498113125103,4.339176884582566,1.2458212296093751
475,1.4138108758746508,2.8333223207468845,4.372218040353437,1.2458212296093751
476,1.4138108758746508,2.84165620470954,4.403607138335765,1.2458212296093751
477,1.4138108758746508,2.8495733944740627,4.4334267814189765,1.2458212296093751
478,1.4138108758746508,2.8570947247503593,4.461755442348028,1.2458212296093751
479,1.4138108758746508,2.8642399885128413,4.488667670230626,1.2458212296093751
480,1.4138108758746508,2.871027989087199,4.514234286719095,1.2458212296093751
481,1.4138108758746508,2.8774765896328387,4.5385225723831395,1.2458212296093751
482,1.4138108758746508,2.8836027601511964,4.561596443763983,1.2458212296093751
483,1.4138108758746508,2.8894226221436363,4.583516621575783,1.2458212296093751
484,1.4138108758746508,2.8949514910364544,4.604340790496994,1.2458212296093751
485,1.4138108758746508,2.9002039164846316,4.624123750972144,1.2458212296093751
486,1.4138108758746508,2.9051937206604,4.642917563423537,1.2458212296093751
487,1.3931203320809182,2.9051937206604,4.46077168525236,1.2458212296093751
488,1.3931203320809182,2.90993403462738,4.487733100989741,1.2458212296093751
489,1.3931203320809182,2.9144373328960107,4.513346445940254,1.2458212296093751
490,1.3931203320809182,2.8187154662512097,4.513346445940254,1.2335301681289064
491,1.3734643154768722,2.8187154662512097,4.337679123643241,1.2335301681289064
