Iteration,Qc, Qd, Qc, Qd
47,1.2,4.5592675590599745,4.412290658127887,1.2
48,1.2,4.581304181106976,4.441676125221492,1.2
49,1.2,4.602238972051627,4.469592318960418,1.2
50,1.2,4.622127023449045,4.496112703012397,1.2
51,1.2,4.641020672276593,4.521307067861777,1.2
52,1.2,4.658969638662763,4.545241714468688,1.2
53,1.2,4.476021156729624,4.545241714468688,1.19
54,1.2,4.502220098893143,4.567979628745253,1.19
55,1.2,4.527109093948486,4.589580647307991,1.19
56,1.2,4.550753639251061,4.610101614942591,1.19
57,1.2,4.573215957288508,4.6295965341954615,1.19
58,1.19,4.573215957288508,4.448116707485688,1.19
59,1.19,4.5945551594240825,4.475710872111404,1.19
60,1.19,4.614827401452878,4.501925328505833,1.19
61,1.19,4.634086031380234,4.526829062080541,1.19
62,1.19,4.652381729811222,4.550487608976514,1.19
63,1.19,4.669762643320661,4.572963228527688,1.19
64,1.19,4.686274511154628,4.594315067101303,1.19
65,1.19,4.701960785596897,4.614599313746238,1.19
66,1.19,4.716862746317052,4.6338693480589255,1.19
67,1.19,4.731019609001199,4.652175880655979,1.19
68,1.19,4.744468628551139,4.6695670866231795,1.19
69,1.19,4.757245197123582,4.686088732292021,1.19
70,1.19,4.769382937267403,4.701784295677419,1.19
71,1.19,4.780913790404032,4.716695080893548,1.19
72,1.19,4.79186810088383,4.7308603268488705,1.19
73,1.19,4.802274695839638,4.7443173105064265,1.19
74,1.19,4.812160961047656,4.757101444981105,1.19
75,1.19,4.821552912995273,4.7692463727320495,1.19
76,1.19,4.830475267345509,4.780784054095447,1.19
77,1.19,4.838951503978233,4.791744851390674,1.19
78,1.19,4.847003928779321,4.80215760882114,1.19
79,1.19,4.8546537323403545,4.812049728380083,1.19
80,1.19,4.661921045723337,4.812049728380083,1.1804999999999999
81,1.19,4.6788249934371695,4.821447241961079,1.1804999999999999
82,1.19,4.694883743765311,4.830374879863025,1.1804999999999999
83,1.1804999999999999,4.694883743765311,4.638856135869873,1.1804999999999999
84,1.1804999999999999,4.710139556577045,4.65691332907638,1.1804999999999999
85,1.1804999999999999,4.724632578748192,4.67406766262256,1.1804999999999999
86,1.1804999999999999,4.738400949810782,4.690364279491432,1.1804999999999999
87,1.1804999999999999,4.751480902320243,4.705846065516861,1.1804999999999999
88,1.1804999999999999,4.763906857204231,4.720553762241018,1.1804999999999999
89,1.1804999999999999,4.775711514344019,4.734526074128967,1.1804999999999999
90,1.1804999999999999,4.786925938626818,4.747799770422518,1.1804999999999999
91,1.1804999999999999,4.797579641695477,4.760409781901393,1.1804999999999999
92,1.1804999999999999,4.807700659610703,4.772389292806323,1.1804999999999999
93,1.1804999999999999,4.817315626630167,4.783769828166006,1.1804999999999999
94,1.1804999999999999,4.826449845298659,4.794581336757706,1.1804999999999999
95,1.1804999999999999,4.835127353033726,4.804852269919821,1.1804999999999999
96,1.1804999999999999,4.843370985382039,4.81460965642383,1.1804999999999999
97,1.1804999999999999,4.851202436112937,4.823879173602638,1.1804999999999999
98,1.1804999999999999,4.858642314307289,4.832685214922506,1.1804999999999999
99,1.1804999999999999,4.865710198591924,4.841050954176381,1.1804999999999999
100,1.1804999999999999,4.872424688662328,4.848998406467562,1.1804999999999999
101,1.1804999999999999,4.878803454229211,4.856548486144184,1.1804999999999999
102,1.1804999999999999,4.884863281517751,4.863721061836975,1.1804999999999999
103,1.1804999999999999,4.890620117441863,4.870535008745126,1.1804999999999999
104,1.1804999999999999,4.896089111569769,4.877008258307869,1.1804999999999999
105,1.1804999999999999,4.70128465599128,4.877008258307869,1.1714749999999998
106,1.1804999999999999,4.716220423191716,4.883157845392476,1.1714749999999998
107,1.1804999999999999,4.73040940203213,4.888999953122852,1.1714749999999998
108,1.1804999999999999,4.543888931930523,4.888999953122852,1.1629012499999998
109,1.1804999999999999,4.566694485333996,4.894549955466709,1.1629012499999998
110,1.1804999999999999,4.588359761067296,4.899822457693373,1.1629012499999998
111,1.1804999999999999,4.608941773013931,4.904831334808704,1.1629012499999998
112,1.1804999999999999,4.628494684363234,4.909589768068269,1.1629012499999998
113,1.1804999999999999,4.647069950145072,4.914110279664856,1.1629012499999998
114,1.1804999999999999,4.664716452637818,4.918404765681613,1.1629012499999998
115,1.1804999999999999,4.681480630005927,4.922484527397532,1.1629012499999998
116,1.1804999999999999,4.697406598505631,4.926360301027655,1.1629012499999998
117,1.1804999999999999,4.712536268580349,4.930042285976272,1.1629012499999998
118,1.1804999999999999,4.726909455151332,4.933540171677459,1.1629012499999998
119,1.1804999999999999,4.740563982393765,4.9368631630935855,1.1629012499999998
120,1.1804999999999999,4.553535783274077,4.9368631630935855,1.1547561874999999
121,1.1804999999999999,4.575858994110373,4.940020004938906,1.1547561874999999
122,1.1804999999999999,4.597066044404854,4.94301900469196,1.1547561874999999
123,1.1804999999999999,4.617212742184611,4.945868054457362,1.1547561874999999
124,1.1804999999999999,4.63635210507538,4.948574651734494,1.1547561874999999
125,1.1804999999999999,4.654534499821611,4.951145919147769,1.1547561874999999
126,1.1804999999999999,4.67180777483053,4.95358862319038,1.1547561874999999
127,1.1804999999999999,4.688217386089003,4.955909192030861,1.1547561874999999
128,1.1804999999999999,4.703806516784553,4.958113732429317,1.1547561874999999
129,1.1804999999999999,4.718616190945325,4.9602080458078515,1.1547561874999999
130,1.1804999999999999,4.732685381398059,4.962197643517459,1.1547561874999999
131,1.1804999999999999,4.746051112328156,4.9640877613415855,1.1547561874999999
132,1.1804999999999999,4.7587485567117485,4.965883373274506,1.1547561874999999
133,1.1804999999999999,4.7708111288761605,4.967589204610781,1.1547561874999999
134,1.1804999999999999,4.782270572432353,4.969209744380242,1.1547561874999999
135,1.1804999999999999,4.7931570438107345,4.97074925716123,1.1547561874999999
136,1.1804999999999999,4.8034991916201975,4.972211794303168,1.1547561874999999
137,1.1804999999999999,4.813324232039188,4.973601204588009,1.1547561874999999
138,1.1804999999999999,4.822658020437228,4.974921144358609,1.1547561874999999
139,1.1714749999999998,4.822658020437228,4.776175087140678,1.1547561874999999
140,1.1714749999999998,4.831525119415366,4.787366332783644,1.1547561874999999
141,1.1714749999999998,4.839948863444597,4.7979980161444615,1.1547561874999999
142,1.1714749999999998,4.847951420272367,4.808098115337239,1.1547561874999999
143,1.1714749999999998,4.855553849258749,4.817693209570376,1.1547561874999999
144,1.1714749999999998,4.862776156795811,4.826808549091857,1.1547561874999999
145,1.1714749999999998,4.8696373489560205,4.835468121637264,1.1547561874999999
146,1.1714749999999998,4.876155481508219,4.843694715555401,1.1547561874999999
147,1.1714749999999998,4.882347707432808,4.851509979777631,1.1547561874999999
148,1.1714749999999998,4.888230322061167,4.858934480788749,1.1547561874999999
149,1.1714749999999998,4.893818805958109,4.865987756749311,1.1547561874999999
150,1.1714749999999998,4.699127865660203,4.865987756749311,1.1470183781249998
151,1.1714749999999998,4.714171472377193,4.872688368911845,1.1470183781249998
152,1.1714749999999998,4.728462898758333,4.879053950466253,1.1470183781249998
153,1.1714749999999998,4.742039753820416,4.88510125294294,1.1470183781249998
154,1.1714749999999998,4.754937766129395,4.890846190295793,1.1470183781249998
155,1.1714749999999998,4.767190877822925,4.896303880781003,1.1470183781249998
156,1.1714749999999998,4.7788313339317785,4.901488686741953,1.1470183781249998
157,1.1714749999999998,4.78988976723519,4.906414252404855,1.1470183781249998
158,1.1714749999999998,4.80039527887343,4.911093539784612,1.1470183781249998
159,1.1714749999999998,4.810375514929758,4.915538862795381,1.1470183781249998
160,1.1714749999999998,4.81985673918327,4.9197619196556115,1.1470183781249998
161,1.1714749999999998,4.828863902224106,4.923773823672831,1.1470183781249998
162,1.1714749999999998,4.8374207071129005,4.927585132489189,1.1470183781249998
163,1.1714749999999998,4.845549671757255,4.9312058758647295,1.1470183781249998
164,1.1714749999999998,4.8532721881693925,4.934645582071493,1.1470183781249998
165,1.1714749999999998,4.860608578760923,4.937913302967918,1.1470183781249998
166,1.1714749999999998,4.867578149822877,4.941017637819522,1.1470183781249998
167,1.1714749999999998,4.874199242331732,4.943966755928546,1.1470183781249998
168,1.1714749999999998,4.880489280215145,4.946768418132119,1.1470183781249998
169,1.1714749999999998,4.886464816204388,4.949429997225512,1.1470183781249998
170,1.1714749999999998,4.892141575394168,4.951958497364236,1.1470183781249998
171,1.1714749999999998,4.89753449662446,4.954360572496024,1.1470183781249998
172,1.1714749999999998,4.902657771793237,4.956642543871223,1.1470183781249998
173,1.1714749999999998,4.907524883203575,4.958810416677662,1.1470183781249998
174,1.1714749999999998,4.912148639043396,4.9608698958437785,1.1470183781249998
175,1.1714749999999998,4.916541207091226,4.962826401051589,1.1470183781249998
176,1.1714749999999998,4.920714146736665,4.9646850809990095,1.1470183781249998
177,1.1714749999999998,4.924678439399831,4.966450826949059,1.1470183781249998
178,1.1714749999999998,4.928444517429839,4.968128285601606,1.1470183781249998
179,1.1714749999999998,4.932022291558347,4.969721871321525,1.1470183781249998
180,1.1714749999999998,4.935421176980429,4.971235777755449,1.1470183781249998
181,1.1714749999999998,4.938650118131408,4.972673988867676,1.1470183781249998
182,1.1714749999999998,4.941717612224837,4.974040289424292,1.1470183781249998
183,1.1714749999999998,4.944631731613595,4.975338274953077,1.1470183781249998
184,1.1714749999999998,4.947400145032915,4.976571361205423,1.1470183781249998
185,1.1714749999999998,4.950030137781269,4.9777427931451514,1.1470183781249998
186,1.1714749999999998,4.952528630892205,4.978855653487893,1.1470183781249998
187,1.1714749999999998,4.954902199347595,4.979912870813498,1.1470183781249998
188,1.1714749999999998,4.957157089380215,4.9809172272728235,1.1470183781249998
189,1.1714749999999998,4.959299234911204,4.981871365909182,1.1470183781249998
190,1.1714749999999998,4.961334273165644,4.982777797613723,1.1470183781249998
191,1.1714749999999998,4.963267559507361,4.983638907733036,1.1470183781249998
192,1.1714749999999998,4.965104181531993,4.984456962346385,1.1470183781249998
193,1.1714749999999998,4.966848972455393,4.9852341142290655,1.1470183781249998
194,1.1714749999999998,4.968506523832623,4.985972408517612,1.1470183781249998
195,1.1714749999999998,4.970081197640992,4.986673788091731,1.1470183781249998
196,1.1714749999999998,4.971577137758942,4.987340098687144,1.1470183781249998
197,1.1714749999999998,4.9729982808709945,4.987973093752787,1.1470183781249998
198,1.1714749999999998,4.974348366827445,4.988574439065148,1.1470183781249998
199,1.1714749999999998,4.975630948486073,4.9891457171118905,1.1470183781249998
200,1.1714749999999998,4.976849401061768,4.989688431256296,1.1470183781249998
201,1.1714749999999998,4.97800693100868,4.990204009693481,1.1470183781249998
202,1.1714749999999998,4.979106584458245,4.990693809208807,1.1470183781249998
203,1.1714749999999998,4.980151255235333,4.991159118748366,1.1470183781249998
204,1.1714749999999998,4.981143692473566,4.991601162810948,1.1470183781249998
205,1.1714749999999998,4.982086507849887,4.992021104670401,1.1470183781249998
206,1.1714749999999998,4.982982182457393,4.9924200494368804,1.1470183781249998
207,1.1714749999999998,4.983833073334523,4.992799046965036,1.1470183781249998
208,1.1714749999999998,4.984641419667796,4.993159094616784,1.1470183781249998
209,1.1714749999999998,4.985409348684406,4.993501139885945,1.1470183781249998
210,1.1714749999999998,4.986138881250186,4.993826082891648,1.1470183781249998
211,1.1714749999999998,4.986831937187676,4.994134778747065,1.1470183781249998
212,1.1714749999999998,4.987490340328292,4.994428039809711,1.1470183781249998
213,1.1714749999999998,4.788115823311877,4.994428039809711,1.13966745921875
214,1.1714749999999998,4.798710032146283,4.994706637819226,1.13966745921875
215,1.1714749999999998,4.808774530538969,4.9949713059282645,1.13966745921875
216,1.1714749999999998,4.81833580401202,4.995222740631851,1.13966745921875
217,1.1714749999999998,4.827419013811419,4.995461603600258,1.13966745921875
218,1.1714749999999998,4.836048063120847,4.995688523420245,1.13966745921875
219,1.1714749999999998,4.8442456599648045,4.995904097249233,1.13966745921875
220,1.1714749999999998,4.852033376966564,4.996108892386771,1.13966745921875
221,1.1714749999999998,4.859431708118236,4.996303447767432,1.13966745921875
222,1.1714749999999998,4.866460122712324,4.99648827537906,1.13966745921875
223,1.1714749999999998,4.873137116576707,4.996663861610107,1.13966745921875
224,1.1714749999999998,4.679480260747871,4.996663861610107,1.1326840862578125
225,1.1714749999999998,4.695506247710477,4.996830668529602,1.1326840862578125
226,1.1714749999999998,4.710730935324953,4.996989135103122,1.1326840862578125
227,1.1714749999999998,4.725194388558705,4.997139678347965,1.1326840862578125
228,1.1714749999999998,4.73893466913077,4.997282694430567,1.1326840862578125
229,1.1714749999999998,4.751987935674231,4.997418559709038,1.1326840862578125
230,1.1714749999999998,4.764388538890519,4.997547631723585,1.1326840862578125
231,1.1714749999999998,4.776169111945993,4.997670250137406,1.1326840862578125
232,1.1714749999999998,4.787360656348693,4.997786737630536,1.1326840862578125
233,1.1714749999999998,4.797992623531258,4.997897400749009,1.1326840862578125
234,1.1714749999999998,4.808092992354696,4.998002530711559,1.1326840862578125
235,1.1714749999999998,4.817688342736961,4.998102404175981,1.1326840862578125
236,1.1714749999999998,4.826803925600113,4.9981972839671815,1.1326840862578125
237,1.1629012499999998,4.826803925600113,4.798287419768822,1.1326840862578125
238,1.1629012499999998,4.835463729320107,4.80837304878038,1.1326840862578125
239,1.1547561874999999,4.835463729320107,4.617954396341361,1.1326840862578125
240,1.1547561874999999,4.843690542854102,4.637056676524293,1.1326840862578125
241,1.1547561874999999,4.851506015711396,4.655203842698078,1.1326840862578125
242,1.1547561874999999,4.858930714925826,4.6724436505631735,1.1326840862578125
243,1.1547561874999999,4.865984179179534,4.688821468035014,1.1326840862578125
244,1.1470183781249998,4.865984179179534,4.504380394633263,1.1326840862578125
245,1.1470183781249998,4.872684970220558,4.5291613749016,1.1326840862578125
246,1.1470183781249998,4.87905072170953,4.55270330615652,1.1326840862578125
247,1.1470183781249998,4.685098185624053,4.55270330615652,1.1260498819449218
248,1.1470183781249998,4.70084327634285,4.5750681408486935,1.1260498819449218
249,1.1470183781249998,4.715801112525707,4.596314733806259,1.1260498819449218
250,1.1470183781249998,4.730011056899421,4.616498997115945,1.1260498819449218
251,1.1470183781249998,4.74351050405445,4.635674047260148,1.1260498819449218
252,1.1470183781249998,4.7563349788517275,4.65389034489714,1.1260498819449218
253,1.1470183781249998,4.768518229909141,4.671195827652283,1.1260498819449218
254,1.1470183781249998,4.780092318413684,4.6876360362696685,1.1260498819449218
255,1.1470183781249998,4.591087702492999,4.6876360362696685,1.1197473878476758
256,1.1470183781249998,4.611533317368349,4.7032542344561845,1.1197473878476758
257,1.1470183781249998,4.630956651499932,4.718091522733375,1.1197473878476758
258,1.1470183781249998,4.649408818924935,4.732186946596706,1.1197473878476758
259,1.1470183781249998,4.666938377978688,4.745577599266871,1.1197473878476758
260,1.1470183781249998,4.683591459079754,4.758298719303527,1.1197473878476758
261,1.1470183781249998,4.699411886125766,4.7703837833383504,1.1197473878476758
262,1.1470183781249998,4.714441291819478,4.781864594171433,1.1197473878476758
263,1.1470183781249998,4.7287192272285035,4.792771364462861,1.1197473878476758
264,1.1470183781249998,4.742283265867078,4.8031327962397175,1.1197473878476758
265,1.1470183781249998,4.755169102573724,4.812976156427731,1.1197473878476758
266,1.1470183781249998,4.767410647445038,4.822327348606344,1.1197473878476758
267,1.1470183781249998,4.779040115072786,4.831210981176027,1.1197473878476758
268,1.1470183781249998,4.7900881093191465,4.839650432117225,1.1197473878476758
269,1.1470183781249998,4.800583703853189,4.847667910511364,1.1197473878476758
270,1.1470183781249998,4.810554518660529,4.8552845149857955,1.1197473878476758
271,1.1470183781249998,4.820026792727503,4.862520289236506,1.1197473878476758
272,1.1470183781249998,4.829025453091127,4.86939427477468,1.1197473878476758
273,1.1470183781249998,4.837574180436571,4.875924561035946,1.1197473878476758
274,1.1470183781249998,4.845695471414742,4.8821283329841485,1.1197473878476758
275,1.1470183781249998,4.853410697844005,4.8880219163349405,1.1197473878476758
276,1.1470183781249998,4.860740162951805,4.893620820518193,1.1197473878476758
277,1.1470183781249998,4.8677031548042144,4.8989397794922835,1.1197473878476758
278,1.1470183781249998,4.874317997064003,4.903992790517669,1.1197473878476758
279,1.1470183781249998,4.880602097210803,4.9087931509917855,1.1197473878476758
280,1.1470183781249998,4.886571992350262,4.913353493442196,1.1197473878476758
281,1.1470183781249998,4.892243392732749,4.917685818770086,1.1197473878476758
282,1.1470183781249998,4.897631223096112,4.921801527831581,1.1197473878476758
283,1.1470183781249998,4.902749661941306,4.925711451440002,1.1197473878476758
284,1.1470183781249998,4.907612178844241,4.9294258788680025,1.1197473878476758
285,1.13966745921875,4.907612178844241,4.732954584924602,1.1197473878476758
286,1.13966745921875,4.912231569902029,4.746306855678372,1.1197473878476758
287,1.13966745921875,4.916619991406927,4.758991512894453,1.1197473878476758
288,1.13966745921875,4.920788991836581,4.771041937249731,1.1197473878476758
289,1.13966745921875,4.924749542244752,4.782489840387244,1.1197473878476758
290,1.13966745921875,4.928512065132514,4.793365348367882,1.1197473878476758
291,1.13966745921875,4.932086461875888,4.803697080949488,1.1197473878476758
292,1.13966745921875,4.935482138782093,4.813512226902013,1.1197473878476758
293,1.13966745921875,4.938708031842988,4.822836615556912,1.1197473878476758
294,1.13966745921875,4.9417726302508385,4.831694784779066,1.1197473878476758
295,1.13966745921875,4.944683998738296,4.840110045540113,1.1197473878476758
296,1.13966745921875,4.947449798801381,4.848104543263108,1.1197473878476758
297,1.13966745921875,4.950077308861312,4.855699316099952,1.1197473878476758
298,1.13966745921875,4.952573443418246,4.862914350294954,1.1197473878476758
299,1.13966745921875,4.954944771247334,4.869768632780206,1.1197473878476758
300,1.13966745921875,4.957197532684967,4.876280201141195,1.1197473878476758
301,1.13966745921875,4.959337656050718,4.882466191084135,1.1197473878476758
302,1.13966745921875,4.961370773248182,4.888342881529928,1.1197473878476758
303,1.13966745921875,4.963302234585773,4.893925737453431,1.1197473878476758
304,1.13966745921875,4.965137122856484,4.899229450580759,1.1197473878476758
305,1.13966745921875,4.966880266713659,4.904267978051721,1.1197473878476758
306,1.13966745921875,4.968536253377976,4.909054579149135,1.1197473878476758
307,1.13966745921875,4.970109440709077,4.913601850191678,1.1197473878476758
308,1.13966745921875,4.971603968673623,4.917921757682094,1.1197473878476758
309,1.13966745921875,4.773023770239941,4.917921757682094,1.113760018455292
310,1.13966745921875,4.584372581727944,4.917921757682094,1.1080720175325274
311,1.13966745921875,4.605153952641547,4.922025669797989,1.1080720175325274
312,1.13966745921875,4.624896255009469,4.92592438630809,1.1080720175325274
313,1.1326840862578125,4.624896255009469,4.7296281669926845,1.1080720175325274
314,1.1326840862578125,4.643651442258996,4.74314675864305,1.1080720175325274
315,1.1326840862578125,4.661468870146046,4.755989420710898,1.1080720175325274
316,1.1326840862578125,4.678395426638744,4.768189949675353,1.1080720175325274
317,1.1326840862578125,4.694475655306807,4.779780452191585,1.1080720175325274
318,1.1326840862578125,4.709751872541466,4.790791429582006,1.1080720175325274
319,1.1326840862578125,4.724264278914393,4.801251858102906,1.1080720175325274
320,1.1326840862578125,4.738051064968673,4.81118926519776,1.1080720175325274
321,1.1326840862578125,4.751148511720239,4.820629801937872,1.1080720175325274
322,1.1326840862578125,4.763591086134227,4.829598311840978,1.1080720175325274
323,1.1326840862578125,4.775411531827515,4.8381183962489285,1.1080720175325274
324,1.1326840862578125,4.786640955236139,4.846212476436482,1.1080720175325274
325,1.1326840862578125,4.797308907474332,4.853901852614658,1.1080720175325274
326,1.1326840862578125,4.807443462100616,4.861206759983925,1.1080720175325274
327,1.1326840862578125,4.817071288995585,4.868146421984728,1.1080720175325274
328,1.1326840862578125,4.826217724545805,4.874739100885492,1.1080720175325274
329,1.1260498819449218,4.826217724545805,4.681002145841217,1.1080720175325274
330,1.1260498819449218,4.834906838318515,4.696952038549155,1.1080720175325274
331,1.1260498819449218,4.8431614964025895,4.712104436621697,1.1080720175325274
332,1.1260498819449218,4.85100342158246,4.726499214790612,1.1080720175325274
333,1.1260498819449218,4.858453250503337,4.740174254051081,1.1080720175325274
334,1.1260498819449218,4.86553058797817,4.753165541348527,1.1080720175325274
335,1.1260498819449218,4.872254058579261,4.7655072642811005,1.1080720175325274
336,1.1260498819449218,4.878641355650298,4.777231901067045,1.1080720175325274
337,1.1260498819449218,4.884709287867783,4.788370306013693,1.1080720175325274
338,1.1260498819449218,4.890473823474394,4.798951790713009,1.1080720175325274
339,1.1260498819449218,4.8959501323006736,4.809004201177358,1.1080720175325274
340,1.1260498819449218,4.90115262568564,4.81855399111849,1.1080720175325274
341,1.1260498819449218,4.906094994401358,4.827626291562566,1.1080720175325274
342,1.1260498819449218,4.91079024468129,4.836244976984437,1.1080720175325274
343,1.1260498819449218,4.915250732447225,4.844432728135215,1.1080720175325274
344,1.1260498819449218,4.919488195824863,4.852211091728454,1.1080720175325274
345,1.1260498819449218,4.92351378603362,4.859600537142031,1.1080720175325274
346,1.1197473878476758,4.92351378603362,4.666620510284929,1.1080720175325274
347,1.1197473878476758,4.927338096731939,4.6832894847706825,1.1080720175325274
348,1.1197473878476758,4.930971191895342,4.699125010532148,1.1080720175325274
349,1.1197473878476758,4.934422632300574,4.71416876000554,1.1080720175325274
350,1.1197473878476758,4.937701500685545,4.728460322005263,1.1080720175325274
351,1.113760018455292,4.937701500685545,4.542037305904999,1.1080720175325274
352,1.113760018455292,4.940816425651268,4.564935440609749,1.1080720175325274
353,1.1080720175325274,4.940816425651268,4.386688668579261,1.1080720175325274
354,1.1080720175325274,4.943775604368704,4.417354235150298,1.1080720175325274
355,1.1080720175325274,4.946586824150269,4.446486523392783,1.1080720175325274
356,1.1080720175325274,4.949257482942755,4.474162197223143,1.1080720175325274
357,1.1080720175325274,4.951794608795617,4.500454087361986,1.1080720175325274
358,1.1080720175325274,4.954204878355836,4.525431382993886,1.1080720175325274
359,1.1080720175325274,4.956494634438044,4.5491598138441915,1.1080720175325274
360,1.1080720175325274,4.958669902716141,4.571701823151982,1.1080720175325274
361,1.1080720175325274,4.960736407580334,4.593116731994383,1.1080720175325274
362,1.1080720175325274,4.962699587201317,4.613460895394663,1.1080720175325274
363,1.1080720175325274,4.96456460784125,4.63278785062493,1.1080720175325274
364,1.1080720175325274,4.766336377449187,4.63278785062493,1.102668416655901
365,1.1080720175325274,4.7780195585767276,4.651148458093683,1.102668416655901
366,1.1080720175325274,4.789118580647891,4.6685910351889985,1.102668416655901
367,1.1080720175325274,4.799662651615496,4.685161483429549,1.102668416655901
368,1.1080720175325274,4.809679519034721,4.700903409258071,1.102668416655901
369,1.1080720175325274,4.8191955430829845,4.7158582387951675,1.102668416655901
370,1.1080720175325274,4.828235765928835,4.730065326855409,1.102668416655901
371,1.1080720175325274,4.836823977632394,4.743562060512638,1.102668416655901
372,1.1080720175325274,4.844982778750774,4.756383957487007,1.102668416655901
373,1.1080720175325274,4.852733639813235,4.768564759612656,1.102668416655901
374,1.1080720175325274,4.860096957822573,4.780136521632023,1.102668416655901
375,1.1080720175325274,4.867092109931444,4.7911296955504215,1.102668416655901
376,1.1080720175325274,4.873737504434872,4.8015732107729,1.102668416655901
377,1.1080720175325274,4.8800506292131285,4.811494550234254,1.102668416655901
378,1.1080720175325274,4.886048097752472,4.820919822722542,1.102668416655901
379,1.1080720175325274,4.8917456928648475,4.829873831586414,1.102668416655901
380,1.1080720175325274,4.897158408221605,4.838380140007093,1.102668416655901
381,1.1080720175325274,4.902300487810525,4.846461133006738,1.102668416655901
382,1.1080720175325274,4.9071854634199985,4.854138076356401,1.102668416655901
383,1.1080720175325274,4.911826190248998,4.86143117253858,1.102668416655901
384,1.1080720175325274,4.916234880736548,4.868359613911651,1.102668416655901
385,1.1080720175325274,4.72042313669972,4.868359613911651,1.097534995823106
386,1.1080720175325274,4.734401979864734,4.874941633216069,1.097534995823106
387,1.1080720175325274,4.747681880871498,4.881194551555265,1.097534995823106
388,1.1080720175325274,4.760297786827922,4.887134823977502,1.097534995823106
389,1.1080720175325274,4.772282897486526,4.8927780827786265,1.097534995823106
390,1.1080720175325274,4.783668752612199,4.898139178639695,1.097534995823106
391,1.1080720175325274,4.794485314981588,4.90323221970771,1.097534995823106
392,1.1080720175325274,4.804761049232509,4.9080706087223245,1.097534995823106
393,1.1080720175325274,4.814522996770883,4.912667078286208,1.097534995823106
394,1.1080720175325274,4.823796846932338,4.917033724371897,1.097534995823106
395,1.102668416655901,4.823796846932338,4.721182038153302,1.097534995823106
396,1.097534995823106,4.823796846932338,4.535122936245636,1.097534995823106
397,1.097534995823106,4.632607004585721,4.535122936245636,1.0926582460319507
398,1.097534995823106,4.650976654356435,4.558366789433354,1.0926582460319507
399,1.097534995823106,4.668427821638613,4.580448449961686,1.0926582460319507
400,1.097534995823106,4.685006430556681,4.601426027463602,1.0926582460319507
401,1.097534995823106,4.700756109028847,4.621354726090422,1.0926582460319507
402,1.097534995823106,4.715718303577405,4.6402869897859,1.0926582460319507
403,1.097534995823106,4.7299323883985345,4.658272640296605,1.0926582460319507
404,1.097534995823106,4.743435768978608,4.675359008281775,1.0926582460319507
405,1.097534995823106,4.756263980529678,4.691591057867686,1.0926582460319507
406,1.097534995823106,4.768450781503193,4.707011504974301,1.0926582460319507
407,1.097534995823106,4.780028242428034,4.721660929725586,1.0926582460319507
408,1.097534995823106,4.791026830306632,4.735577883239307,1.0926582460319507
409,1.097534995823106,4.8014754887913,4.748798989077341,1.0926582460319507
410,1.097534995823106,4.811401714351734,4.761359039623474,1.0926582460319507
