Iteration,Qc, Qd, Qc, Qd
103,1.2501628474681152,0.95,2.0069015816091995,0.7737809374999999
104,1.2376547050947095,0.95,2.0065565025287393,0.7737809374999999
105,1.225771969839974,0.95,2.0062286774023024,0.7737809374999999
106,1.2144833713479752,0.95,2.005917243532187,0.7737809374999999
107,1.2037592027805766,0.95,2.0056213813555774,0.7737809374999999
108,1.1935712426415477,0.95,2.0053403122877986,0.7737809374999999
109,1.1838926805094703,0.95,2.0050732966734084,0.7737809374999999
110,1.1746980464839967,0.95,2.0048196318397378,0.7737809374999999
111,1.1659631441597968,0.95,2.0045786502477507,0.7737809374999999
112,1.157664986951807,0.95,2.004349717735363,0.7737809374999999
113,1.1497817376042165,0.95,2.004132231848595,0.7737809374999999
114,1.1422926507240057,0.95,2.003925620256165,0.7737809374999999
115,1.1351780181878053,0.95,2.0037293392433564,0.7737809374999999
116,1.128419117278415,0.95,2.0035428722811885,0.7737809374999999
117,1.1219981614144943,0.95,2.003365728667129,0.7737809374999999
118,1.1158982533437696,0.95,2.0031974422337724,0.7737809374999999
119,1.110103340676581,0.95,2.0030375701220837,0.7737809374999999
120,1.3045981736427519,0.95,2.0030375701220837,0.7350918906249998
121,1.2893682649606142,0.95,2.0028856916159796,0.7350918906249998
122,1.2748998517125834,0.95,2.0027414070351806,0.7350918906249998
123,1.461154859126954,0.95,2.0027414070351806,0.6983372960937497
124,1.4380971161706064,0.95,2.0026043366834214,0.6983372960937497
125,1.416192260362076,0.95,2.0024741198492504,0.6983372960937497
126,1.395382647343972,0.95,2.002350413856788,0.6983372960937497
127,1.3756135149767734,0.95,2.0022328931639484,0.6983372960937497
128,1.5568328392279347,0.95,2.0022328931639484,0.6634204312890623
129,1.528991197266538,0.95,2.002121248505751,0.6634204312890623
130,1.502541637403211,0.95,2.002015186080463,0.6634204312890623
131,1.4774145555330505,0.95,2.0019144267764397,0.6634204312890623
132,1.453543827756398,0.95,2.0018187054376178,0.6634204312890623
133,1.430866636368578,0.95,2.0017277701657368,0.6634204312890623
134,1.4093233045501492,0.95,2.00164138165745,0.6634204312890623
135,1.3888571393226417,0.95,2.001559312574577,0.6634204312890623
136,1.3694142823565096,0.95,2.001481346945848,0.6634204312890623
137,1.3509435682386841,0.95,2.001407279598556,0.6634204312890623
138,1.3333963898267498,0.95,2.001336915618628,0.6634204312890623
139,1.3167265703354123,0.95,2.0012700698376964,0.6634204312890623
140,1.3008902418186417,0.95,2.0012065663458114,0.6634204312890623
141,1.2858457297277095,0.95,2.0011462380285208,0.6634204312890623
142,1.271553443241324,0.95,2.0010889261270948,0.6634204312890623
143,1.2579757710792578,0.95,2.00103447982074,0.6634204312890623
144,1.245076982525295,0.95,2.000982755829703,0.6634204312890623
145,1.2328231333990303,0.95,2.000933618038218,0.6634204312890623
146,1.2211819767290788,0.95,2.0008869371363067,0.6634204312890623
147,1.210122877892625,0.95,2.000842590279491,0.6634204312890623
148,1.210122877892625,0.9025,2.1508004607655167,0.6634204312890623
149,1.1996167339979937,0.9025,2.143260437727241,0.6634204312890623
150,1.189635897298094,0.9025,2.136097415840879,0.6634204312890623
151,1.1801541024331894,0.9025,2.129292545048835,0.6634204312890623
152,1.17114639731153,0.9025,2.122827917796393,0.6634204312890623
153,1.1625890774459535,0.9025,2.1166865219065736,0.6634204312890623
154,1.154459623573656,0.9025,2.110852195811245,0.6634204312890623
155,1.1467366423949732,0.9025,2.1053095860206827,0.6634204312890623
156,1.1393998102752245,0.9025,2.1000441067196487,0.6634204312890623
157,1.1324298197614633,0.9025,2.095041901383666,0.6634204312890623
158,1.1258083287733902,0.9025,2.0902898063144826,0.6634204312890623
159,1.1195179123347208,0.9025,2.085775315998758,0.6634204312890623
160,1.1135420167179848,0.9025,2.0814865501988202,0.6634204312890623
161,1.1078649158820855,0.9025,2.077412222688879,0.6634204312890623
162,1.302471670087981,0.9025,2.077412222688879,0.6302494097246091
163,1.302471670087981,0.8573749999999999,2.223541611554435,0.6302494097246091
164,1.287348086583582,0.8573749999999999,2.2123645309767133,0.6302494097246091
165,1.272980682254403,0.8573749999999999,2.2017463044278776,0.6302494097246091
166,1.2593316481416827,0.8573749999999999,2.1916589892064837,0.6302494097246091
167,1.2463650657345986,0.8573749999999999,2.1820760397461596,0.6302494097246091
168,1.2340468124478687,0.8573749999999999,2.1729722377588514,0.6302494097246091
169,1.2223444718254752,0.8573749999999999,2.164323625870909,0.6302494097246091
170,1.2112272482342015,0.8573749999999999,2.1561074445773634,0.6302494097246091
171,1.2006658858224915,0.8573749999999999,2.1483020723484954,0.6302494097246091
172,1.190632591531367,0.8573749999999999,2.1408869687310705,0.6302494097246091
173,1.1811009619547985,0.8573749999999999,2.133842620294517,0.6302494097246091
174,1.1720459138570587,0.8573749999999999,2.1271504892797912,0.6302494097246091
175,1.1634436181642058,0.8573749999999999,2.1207929648158017,0.6302494097246091
176,1.1552714372559956,0.8573749999999999,2.1147533165750114,0.6302494097246091
177,1.1475078653931958,0.8573749999999999,2.1090156507462607,0.6302494097246091
178,1.140132472123536,0.8573749999999999,2.103564868208948,0.6302494097246091
179,1.1331258485173592,0.8573749999999999,2.0983866247985,0.6302494097246091
180,1.1264695560914912,0.8573749999999999,2.093467293558575,0.6302494097246091
181,1.1201460782869166,0.8573749999999999,2.0887939288806465,0.6302494097246091
182,1.1141387743725708,0.8573749999999999,2.084354232436614,0.6302494097246091
183,1.1084318356539422,0.8573749999999999,2.0801365208147833,0.6302494097246091
184,1.103010243871245,0.8573749999999999,2.076129694774044,0.6302494097246091
185,1.0978597316776828,0.8573749999999999,2.0723232100353415,0.6302494097246091
186,1.0929667450937988,0.8573749999999999,2.0687070495335744,0.6302494097246091
187,1.0883184078391088,0.8573749999999999,2.0652716970568954,0.6302494097246091
188,1.0839024874471535,0.8573749999999999,2.0620081122040506,0.6302494097246091
189,1.0797073630747958,0.8573749999999999,2.058907706593848,0.6302494097246091
190,1.075721994921056,0.8573749999999999,2.0559623212641553,0.6302494097246091
191,1.071935895175003,0.8573749999999999,2.0531642052009476,0.6302494097246091
192,1.068339100416253,0.8573749999999999,2.0505059949409,0.6302494097246091
193,1.0649221453954403,0.8573749999999999,2.047980695193855,0.6302494097246091
194,1.0616760381256682,0.8573749999999999,2.045581660434162,0.6302494097246091
195,1.058592236219385,0.8573749999999999,2.0433025774124536,0.6302494097246091
196,1.0556626244084157,0.8573749999999999,2.0411374485418308,0.6302494097246091
197,1.052879493187995,0.8573749999999999,2.0390805761147393,0.6302494097246091
198,1.0502355185285952,0.8573749999999999,2.0371265473090023,0.6302494097246091
199,1.0477237426021653,0.8573749999999999,2.035270219943552,0.6302494097246091
200,1.045337555472057,0.8573749999999999,2.033506708946374,0.6302494097246091
201,1.043070677698454,0.8573749999999999,2.031831373499055,0.6302494097246091
202,1.0409171438135312,0.8573749999999999,2.0302398048241024,0.6302494097246091
203,1.0388712866228547,0.8573749999999999,2.028727814582897,0.6302494097246091
204,1.036927722291712,0.8573749999999999,2.027291423853752,0.6302494097246091
205,1.0350813361771263,0.8573749999999999,2.0259268526610645,0.6302494097246091
206,1.0350813361771263,0.8145062499999999,2.1746305100280114,0.6302494097246091
207,1.0333272693682698,0.8145062499999999,2.165898984526611,0.6302494097246091
208,1.0316609058998563,0.8145062499999999,2.15760403530028,0.6302494097246091
209,1.0300778606048633,0.8145062499999999,2.149723833535266,0.6302494097246091
210,1.0285739675746202,0.8145062499999999,2.1422376418585025,0.6302494097246091
211,1.027145269195889,0.8145062499999999,2.1351257597655775,0.6302494097246091
212,1.027145269195889,0.7737809374999999,2.2783694717772986,0.6302494097246091
213,1.0257880057360946,0.7737809374999999,2.2644509981884338,0.6302494097246091
214,1.02449860544929,0.7737809374999999,2.251228448279012,0.6302494097246091
215,1.0232736751768254,0.7737809374999999,2.238667025865061,0.6302494097246091
216,1.022109991417984,0.7737809374999999,2.226733674571808,0.6302494097246091
217,1.0210044918470849,0.7737809374999999,2.215396990843218,0.6302494097246091
218,1.0199542672547306,0.7737809374999999,2.204627141301057,0.6302494097246091
219,1.018956553891994,0.7737809374999999,2.1943957842360042,0.6302494097246091
220,1.018956553891994,0.7350918906249998,2.3346759950242038,0.6302494097246091
221,1.018956553891994,0.6983372960937497,2.4679421952729936,0.6302494097246091
222,1.0180087261973942,0.6983372960937497,2.444545085509344,0.6302494097246091
223,1.0171082898875246,0.6983372960937497,2.4223178312338765,0.6302494097246091
224,1.0162528753931483,0.6983372960937497,2.4012019396721827,0.6302494097246091
225,1.015440231623491,0.6983372960937497,2.3811418426885735,0.6302494097246091
226,1.0146682200423163,0.6983372960937497,2.362084750554145,0.6302494097246091
227,1.2139348090402005,0.6983372960937497,2.362084750554145,0.5987369392383786
228,1.2139348090402005,0.6634204312890623,2.4939805130264374,0.5987369392383786
229,1.2032380685881905,0.6634204312890623,2.4692814873751154,0.5987369392383786
230,1.193076165158781,0.6634204312890623,2.4458174130063597,0.5987369392383786
231,1.1834223569008417,0.6634204312890623,2.4235265423560417,0.5987369392383786
232,1.1742512390557998,0.6634204312890623,2.4023502152382394,0.5987369392383786
233,1.1655386771030098,0.6634204312890623,2.3822327044763276,0.5987369392383786
234,1.1572617432478594,0.6634204312890623,2.3631210692525113,0.5987369392383786
235,1.1493986560854663,0.6634204312890623,2.3449650157898856,0.5987369392383786
236,1.141928723281193,0.6634204312890623,2.327716765000391,0.5987369392383786
237,1.1348322871171332,0.6634204312890623,2.3113309267503714,0.5987369392383786
238,1.1280906727612765,0.6634204312890623,2.295764380412853,0.5987369392383786
239,1.1216861391232127,0.6634204312890623,2.28097616139221,0.5987369392383786
240,1.115601832167052,0.6634204312890623,2.2669273533225995,0.5987369392383786
241,1.1098217405586994,0.6634204312890623,2.2535809856564697,0.5987369392383786
242,1.1043306535307644,0.6634204312890623,2.240901936373646,0.5987369392383786
243,1.099114120854226,0.6634204312890623,2.2288568395549637,0.5987369392383786
244,1.0941584148115149,0.6634204312890623,2.2174139975772156,0.5987369392383786
245,1.089450494070939,0.6634204312890623,2.2065432976983548,0.5987369392383786
246,1.0849779693673922,0.6634204312890623,2.196216132813437,0.5987369392383786
247,1.0807290708990227,0.6634204312890623,2.186405326172765,0.5987369392383786
248,1.0766926173540716,0.6634204312890623,2.1770850598641265,0.5987369392383786
249,1.072857986486368,0.6634204312890623,2.16823080687092,0.5987369392383786
250,1.0692150871620496,0.6634204312890623,2.159819266527374,0.5987369392383786
251,1.0657543328039472,0.6634204312890623,2.1518283032010053,0.5987369392383786
252,1.0624666161637497,0.6634204312890623,2.144236888040955,0.5987369392383786
253,1.0593432853555622,0.6634204312890623,2.137025043638907,0.5987369392383786
254,1.056376121087784,0.6634204312890623,2.130173791456962,0.5987369392383786
255,1.0535573150333948,0.6634204312890623,2.123665101884114,0.5987369392383786
256,1.050879449281725,0.6634204312890623,2.117481846789908,0.5987369392383786
257,1.0483354768176387,0.6634204312890623,2.1116077544504126,0.5987369392383786
258,1.0459187029767567,0.6634204312890623,2.106027366727892,0.5987369392383786
259,1.0436227678279189,0.6634204312890623,2.1007259983914977,0.5987369392383786
260,1.0436227678279189,0.6302494097246091,2.2456896984719226,0.5987369392383786
261,1.0414416294365227,0.6302494097246091,2.2334052135483264,0.5987369392383786
262,1.0393695479646965,0.6302494097246091,2.2217349528709103,0.5987369392383786
263,1.0374010705664616,0.6302494097246091,2.210648205227365,0.5987369392383786
264,1.2355310170381384,0.6302494097246091,2.210648205227365,0.5688000922764596
265,1.2237544661862314,0.6302494097246091,2.2001157949659964,0.5688000922764596
266,1.2125667428769198,0.6302494097246091,2.1901100052176967,0.5688000922764596
267,1.2019384057330738,0.6302494097246091,2.1806045049568117,0.5688000922764596
268,1.39184148544642,0.6302494097246091,2.1806045049568117,0.5403600876626365
269,1.372249411174099,0.6302494097246091,2.171574279708971,0.5403600876626365
270,1.353636940615394,0.6302494097246091,2.1629955657235227,0.5403600876626365
271,1.3359550935846243,0.6302494097246091,2.1548457874373463,0.5403600876626365
272,1.319157338905393,0.6302494097246091,2.147103498065479,0.5403600876626365
273,1.3031994719601234,0.6302494097246091,2.139748323162205,0.5403600876626365
274,1.4880394983621172,0.6302494097246091,2.139748323162205,0.5133420832795047
275,1.4636375234440113,0.6302494097246091,2.1327609070040947,0.5133420832795047
276,1.4404556472718106,0.6302494097246091,2.12612286165389,0.5133420832795047
277,1.41843286490822,0.6302494097246091,2.1198167185711956,0.5133420832795047
278,1.397511221662809,0.6302494097246091,2.1138258826426357,0.5133420832795047
279,1.3776356605796685,0.6302494097246091,2.108134588510504,0.5133420832795047
280,1.358753877550685,0.6302494097246091,2.102727859084979,0.5133420832795047
281,1.340816183673151,0.6302494097246091,2.09759146613073,0.5133420832795047
282,1.3237753744894933,0.6302494097246091,2.0927118928241932,0.5133420832795047
283,1.3075866057650187,0.6302494097246091,2.0880762981829832,0.5133420832795047
284,1.2922072754767677,0.6302494097246091,2.083672483273834,0.5133420832795047
285,1.2775969117029293,0.6302494097246091,2.079488859110142,0.5133420832795047
286,1.2637170661177828,0.6302494097246091,2.075514416154635,0.5133420832795047
287,1.2505312128118937,0.6302494097246091,2.071738695346903,0.5133420832795047
288,1.238004652171299,0.6302494097246091,2.068151760579558,0.5133420832795047
289,1.2261044195627342,0.6302494097246091,2.0647441725505797,0.5133420832795047
290,1.2147991985845974,0.6302494097246091,2.0615069639230508,0.5133420832795047
291,1.2040592386553675,0.6302494097246091,2.058431615726898,0.5133420832795047
292,1.193856276722599,0.6302494097246091,2.055510034940553,0.5133420832795047
293,1.1841634628864692,0.6302494097246091,2.0527345331935254,0.5133420832795047
294,1.1749552897421458,0.6302494097246091,2.050097806533849,0.5133420832795047
295,1.1662075252550386,0.6302494097246091,2.0475929162071567,0.5133420832795047
296,1.1578971489922867,0.6302494097246091,2.0452132703967987,0.5133420832795047
297,1.1500022915426724,0.6302494097246091,2.0429526068769586,0.5133420832795047
298,1.1425021769655388,0.6302494097246091,2.0408049765331104,0.5133420832795047
299,1.135377068117262,0.6302494097246091,2.0387647277064547,0.5133420832795047
300,1.1286082147113987,0.6302494097246091,2.036826491321132,0.5133420832795047
301,1.1221778039758288,0.6302494097246091,2.034985166755075,0.5133420832795047
302,1.1160689137770374,0.6302494097246091,2.033235908417321,0.5133420832795047
303,1.1102654680881856,0.6302494097246091,2.031574112996455,0.5133420832795047
304,1.1047521946837764,0.6302494097246091,2.029995407346632,0.5133420832795047
305,1.0995145849495875,0.6302494097246091,2.0284956369793004,0.5133420832795047
306,1.094538855702108,0.6302494097246091,2.027070855130335,0.5133420832795047
307,1.0898119129170027,0.6302494097246091,2.025717312373818,0.5133420832795047
308,1.2853213172711526,0.6302494097246091,2.025717312373818,0.48767497911552943
309,1.271055251407595,0.6302494097246091,2.024431446755127,0.48767497911552943
310,1.2575024888372153,0.6302494097246091,2.0232098744173705,0.48767497911552943
311,1.2446273643953545,0.6302494097246091,2.022049380696502,0.48767497911552943
312,1.2323959961755868,0.6302494097246091,2.0209469116616767,0.48767497911552943
313,1.2207761963668076,0.6302494097246091,2.0198995660785926,0.48767497911552943
314,1.209737386548467,0.6302494097246091,2.0189045877746628,0.48767497911552943
315,1.3992505172210437,0.6302494097246091,2.0189045877746628,0.46329123015975293
316,1.3792879913599914,0.6302494097246091,2.0179593583859297,0.46329123015975293
317,1.3603235917919918,0.6302494097246091,2.0170613904666332,0.46329123015975293
318,1.3423074122023921,0.6302494097246091,2.0162083209433015,0.46329123015975293
319,1.3423074122023921,0.5987369392383786,2.1653979048961363,0.46329123015975293
320,1.3251920415922724,0.5987369392383786,2.1571280096513292,0.46329123015975293
321,1.3089324395126587,0.5987369392383786,2.1492716091687627,0.46329123015975293
322,1.2934858175370259,0.5987369392383786,2.1418080287103245,0.46329123015975293
323,1.2788115266601745,0.5987369392383786,2.1347176272748083,0.46329123015975293
324,1.2648709503271658,0.5987369392383786,2.1279817459110677,0.46329123015975293
325,1.2516274028108074,0.5987369392383786,2.121582658615514,0.46329123015975293
326,1.239046032670267,0.5987369392383786,2.1155035256847383,0.46329123015975293
327,1.2270937310367536,0.5987369392383786,2.1097283494005015,0.46329123015975293
328,1.2157390444849159,0.5987369392383786,2.1042419319304764,0.46329123015975293
329,1.20495209226067,0.5987369392383786,2.0990298353339525,0.46329123015975293
330,1.1947044876476365,0.5987369392383786,2.0940783435672548,0.46329123015975293
331,1.1849692632652546,0.5987369392383786,2.089374426388892,0.46329123015975293
332,1.1757208001019919,0.5987369392383786,2.0849057050694473,0.46329123015975293
333,1.1669347600968922,0.5987369392383786,2.080660419815975,0.46329123015975293
334,1.1585880220920477,0.5987369392383786,2.0766273988251758,0.46329123015975293
335,1.1506586209874452,0.5987369392383786,2.072796028883917,0.46329123015975293
336,1.1431256899380728,0.5987369392383786,2.069156227439721,0.46329123015975293
337,1.135969405441169,0.5987369392383786,2.0656984160677347,0.46329123015975293
338,1.1291709351691106,0.5987369392383786,2.062413495264348,0.46329123015975293
339,1.1227123884106551,0.5987369392383786,2.0592928205011307,0.46329123015975293
340,1.1165767689901223,0.5987369392383786,2.056328179476074,0.46329123015975293
341,1.110747930540616,0.5987369392383786,2.0535117705022703,0.46329123015975293
342,1.1052105340135852,0.5987369392383786,2.050836181977157,0.46329123015975293
343,1.0999500073129058,0.5987369392383786,2.0482943728782987,0.46329123015975293
344,1.0949525069472605,0.5987369392383786,2.045879654234384,0.46329123015975293
345,1.0902048815998975,0.5987369392383786,2.0435856715226643,0.46329123015975293
346,1.0856946375199026,0.5987369392383786,2.041406387946531,0.46329123015975293
347,1.0814099056439075,0.5987369392383786,2.0393360685492046,0.46329123015975293
348,1.2773394103617122,0.5987369392383786,2.0393360685492046,0.44012666865176525
349,1.2634724398436266,0.5987369392383786,2.037369265121744,0.44012666865176525
350,1.2502988178514451,0.5987369392383786,2.035500801865657,0.44012666865176525
351,1.237783876958873,0.5987369392383786,2.033725761772374,0.44012666865176525
352,1.237783876958873,0.5688000922764596,2.182039473683755,0.44012666865176525
353,1.2258946831109292,0.5688000922764596,2.172937499999567,0.44012666865176525
354,1.2145999489553827,0.5688000922764596,2.164290624999589,0.44012666865176525
355,1.2038699515076137,0.5688000922764596,2.1560760937496095,0.44012666865176525
356,1.1936764539322329,0.5688000922764596,2.148272289062129,0.44012666865176525
357,1.1839926312356213,0.5688000922764596,2.1408586746090226,0.44012666865176525
358,1.1747929996738402,0.5688000922764596,2.1338157408785716,0.44012666865176525
359,1.1660533496901482,0.5688000922764596,2.127124953834643,0.44012666865176525
360,1.3577506822056407,0.5688000922764596,2.127124953834643,0.41812033521917696
361,1.3398631480953587,0.5688000922764596,2.120768706142911,0.41812033521917696
362,1.3228699906905907,0.5688000922764596,2.114730270835765,0.41812033521917696
363,1.3067264911560612,0.5688000922764596,2.1089937572939768,0.41812033521917696
364,1.491390166598258,0.5688000922764596,2.1089937572939768,0.3972143184582181
365,1.4668206582683452,0.5688000922764596,2.1035440694292777,0.3972143184582181
366,1.4434796253549278,0.5688000922764596,2.098366865957814,0.3972143184582181
367,1.6213056440871814,0.5688000922764596,2.098366865957814,0.37735360253530714
368,1.5902403618828223,0.5688000922764596,2.093448522659923,0.37735360253530714
369,1.5607283437886812,0.5688000922764596,2.0887760965269266,0.37735360253530714
370,1.5326919265992471,0.5688000922764596,2.0843372917005802,0.37735360253530714
371,1.7060573302692847,0.5688000922764596,2.0843372917005802,0.35848592240854177
372,1.6707544637558205,0.5688000922764596,2.080120427115551,0.35848592240854177
373,1.6372167405680293,0.5688000922764596,2.0761144057597734,0.35848592240854177
374,1.6053559035396279,0.5688000922764596,2.0723086854717847,0.35848592240854177
375,1.5750881083626465,0.5688000922764596,2.0686932511981952,0.35848592240854177
376,1.546333702944514,0.5688000922764596,2.0652585886382853,0.35848592240854177
377,1.5190170177972884,0.5688000922764596,2.061995659206371,0.35848592240854177
378,1.4930661669074239,0.5688000922764596,2.0588958762460523,0.35848592240854177
379,1.4684128585620526,0.5688000922764596,2.0559510824337495,0.35848592240854177
380,1.4449922156339499,0.5688000922764596,2.0531535283120617,0.35848592240854177
381,1.4227426048522525,0.5688000922764596,2.0504958518964584,0.35848592240854177
382,1.6016054746096398,0.5688000922764596,2.0504958518964584,0.34056162628811465
383,1.5715252008791578,0.5688000922764596,2.0479710593016356,0.34056162628811465
384,1.5429489408352,0.5688000922764596,2.0455725063365535,0.34056162628811465
385,1.5158014937934399,0.5688000922764596,2.043293881019726,0.34056162628811465
386,1.4900114191037679,0.5688000922764596,2.0411291869687394,0.34056162628811465
387,1.4655108481485795,0.5688000922764596,2.0390727276203022,0.34056162628811465
388,1.4422353057411506,0.5688000922764596,2.037119091239287,0.34056162628811465
389,1.420123540454093,0.5688000922764596,2.0352631366773224,0.34056162628811465
390,1.3991173634313885,0.5688000922764596,2.033499979843456,0.34056162628811465
391,1.379161495259819,0.5688000922764596,2.031824980851283,0.34056162628811465
392,1.360203420496828,0.5688000922764596,2.030233731808719,0.34056162628811465
393,1.5421932494719865,0.5688000922764596,2.030233731808719,0.3235335449737089
394,1.5150835869983872,0.5688000922764596,2.028722045218283,0.3235335449737089
395,1.4893294076484678,0.5688000922764596,2.0272859429573686,0.3235335449737089
396,1.4648629372660444,0.5688000922764596,2.0259216458095,0.3235335449737089
397,1.4416197904027421,0.5688000922764596,2.0246255635190247,0.3235335449737089
398,1.419538800882605,0.5688000922764596,2.0233942853430733,0.3235335449737089
399,1.398561860838475,0.5688000922764596,2.0222245710759195,0.3235335449737089
400,1.3786337677965512,0.5688000922764596,2.0211133425221233,0.3235335449737089
401,1.3597020794067236,0.5688000922764596,2.020057675396017,0.3235335449737089
402,1.3417169754363873,0.5688000922764596,2.019054791626216,0.3235335449737089
403,1.3417169754363873,0.5403600876626365,2.168102052044905,0.3235335449737089
